state,zip,phone,mc,score,sample,stateavg
CA,95382,2096674200,AMI-5,89%,61 patients,CA_AMI-5
CA,95382,2096674200,AMI-7A,67%,6 patients,CA_AMI-7A
CA,95382,2096674200,AMI-8A,,0 patients,CA_AMI-8A
CA,95382,2096674200,HF-1,87%,238 patients,CA_HF-1
CA,95382,2096674200,HF-2,97%,295 patients,CA_HF-2
CA,95382,2096674200,HF-3,99%,77 patients,CA_HF-3
CA,95382,2096674200,HF-4,98%,52 patients,CA_HF-4
CA,95382,2096674200,PN-2,96%,219 patients,CA_PN-2
CA,95382,2096674200,PN-3B,88%,256 patients,CA_PN-3B
CA,95382,2096674200,PN-4,95%,79 patients,CA_PN-4
CA,95382,2096674200,PN-5C,95%,230 patients,CA_PN-5C
CA,95382,2096674200,PN-6,93%,155 patients,CA_PN-6
CA,95382,2096674200,PN-7,89%,139 patients,CA_PN-7
CA,95382,2096674200,SCIP-CARD-2,78%,45 patients,CA_SCIP-CARD-2
CA,95382,2096674200,SCIP-INF-1,93%,303 patients,CA_SCIP-INF-1
CA,95382,2096674200,SCIP-INF-2,98%,298 patients,CA_SCIP-INF-2
CA,95382,2096674200,SCIP-INF-3,83%,293 patients,CA_SCIP-INF-3
CA,95382,2096674200,SCIP-INF-4,100%,1 patients,CA_SCIP-INF-4
CA,95382,2096674200,SCIP-INF-6,100%,450 patients,CA_SCIP-INF-6
CA,95382,2096674200,SCIP-VTE-1,92%,211 patients,CA_SCIP-VTE-1
CA,95382,2096674200,SCIP-VTE-2,90%,211 patients,CA_SCIP-VTE-2
CA,94598,9259393000,AMI-1,99%,153 patients,CA_AMI-1
CA,94598,9259393000,AMI-2,98%,124 patients,CA_AMI-2
CA,94598,9259393000,AMI-3,100%,18 patients,CA_AMI-3
CA,94598,9259393000,AMI-4,100%,16 patients,CA_AMI-4
CA,94598,9259393000,AMI-5,99%,135 patients,CA_AMI-5
CA,94598,9259393000,AMI-7A,,0 patients,CA_AMI-7A
CA,94598,9259393000,AMI-8A,91%,33 patients,CA_AMI-8A
CA,94598,9259393000,HF-1,97%,201 patients,CA_HF-1
CA,94598,9259393000,HF-2,100%,266 patients,CA_HF-2
CA,94598,9259393000,HF-3,98%,61 patients,CA_HF-3
CA,94598,9259393000,HF-4,100%,14 patients,CA_HF-4
CA,94598,9259393000,PN-2,91%,164 patients,CA_PN-2
CA,94598,9259393000,PN-3B,96%,164 patients,CA_PN-3B
CA,94598,9259393000,PN-4,100%,25 patients,CA_PN-4
CA,94598,9259393000,PN-5C,98%,138 patients,CA_PN-5C
CA,94598,9259393000,PN-6,92%,86 patients,CA_PN-6
CA,94598,9259393000,PN-7,92%,92 patients,CA_PN-7
CA,94598,9259393000,SCIP-CARD-2,79%,67 patients,CA_SCIP-CARD-2
CA,94598,9259393000,SCIP-INF-1,96%,320 patients,CA_SCIP-INF-1
CA,94598,9259393000,SCIP-INF-2,97%,323 patients,CA_SCIP-INF-2
CA,94598,9259393000,SCIP-INF-3,82%,307 patients,CA_SCIP-INF-3
CA,94598,9259393000,SCIP-INF-4,100%,1 patients,CA_SCIP-INF-4
CA,94598,9259393000,SCIP-INF-6,98%,468 patients,CA_SCIP-INF-6
CA,94598,9259393000,SCIP-VTE-1,95%,266 patients,CA_SCIP-VTE-1
CA,94598,9259393000,SCIP-VTE-2,95%,266 patients,CA_SCIP-VTE-2
CA,93930,8313856000,AMI-1,100%,5 patients,CA_AMI-1
CA,93930,8313856000,AMI-2,100%,2 patients,CA_AMI-2
CA,93930,8313856000,AMI-3,,0 patients,CA_AMI-3
CA,93930,8313856000,AMI-4,,0 patients,CA_AMI-4
CA,93930,8313856000,AMI-5,100%,4 patients,CA_AMI-5
CA,93930,8313856000,AMI-7A,,0 patients,CA_AMI-7A
CA,93930,8313856000,AMI-8A,,0 patients,CA_AMI-8A
CA,93930,8313856000,HF-1,38%,26 patients,CA_HF-1
CA,93930,8313856000,HF-2,80%,41 patients,CA_HF-2
CA,93930,8313856000,HF-3,100%,6 patients,CA_HF-3
CA,93930,8313856000,HF-4,100%,4 patients,CA_HF-4
CA,93930,8313856000,PN-2,50%,42 patients,CA_PN-2
CA,93930,8313856000,PN-3B,96%,26 patients,CA_PN-3B
CA,93930,8313856000,PN-4,50%,12 patients,CA_PN-4
CA,93930,8313856000,PN-5C,86%,21 patients,CA_PN-5C
CA,93930,8313856000,PN-6,90%,21 patients,CA_PN-6
CA,93930,8313856000,PN-7,57%,35 patients,CA_PN-7
CA,93930,8313856000,SCIP-CARD-2,50%,2 patients,CA_SCIP-CARD-2
CA,93930,8313856000,SCIP-INF-1,36%,22 patients,CA_SCIP-INF-1
CA,93930,8313856000,SCIP-INF-2,100%,18 patients,CA_SCIP-INF-2
CA,93930,8313856000,SCIP-INF-3,94%,16 patients,CA_SCIP-INF-3
CA,93930,8313856000,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,93930,8313856000,SCIP-INF-6,100%,33 patients,CA_SCIP-INF-6
CA,93930,8313856000,SCIP-VTE-1,67%,15 patients,CA_SCIP-VTE-1
CA,93930,8313856000,SCIP-VTE-2,67%,15 patients,CA_SCIP-VTE-2
CA,90813,5624919000,AMI-1,100%,121 patients,CA_AMI-1
CA,90813,5624919000,AMI-2,100%,130 patients,CA_AMI-2
CA,90813,5624919000,AMI-3,100%,12 patients,CA_AMI-3
CA,90813,5624919000,AMI-4,100%,49 patients,CA_AMI-4
CA,90813,5624919000,AMI-5,100%,119 patients,CA_AMI-5
CA,90813,5624919000,AMI-7A,50%,2 patients,CA_AMI-7A
CA,90813,5624919000,AMI-8A,97%,29 patients,CA_AMI-8A
CA,90813,5624919000,HF-1,100%,204 patients,CA_HF-1
CA,90813,5624919000,HF-2,100%,246 patients,CA_HF-2
CA,90813,5624919000,HF-3,95%,73 patients,CA_HF-3
CA,90813,5624919000,HF-4,100%,65 patients,CA_HF-4
CA,90813,5624919000,PN-2,100%,121 patients,CA_PN-2
CA,90813,5624919000,PN-3B,98%,130 patients,CA_PN-3B
CA,90813,5624919000,PN-4,100%,43 patients,CA_PN-4
CA,90813,5624919000,PN-5C,98%,131 patients,CA_PN-5C
CA,90813,5624919000,PN-6,93%,72 patients,CA_PN-6
CA,90813,5624919000,PN-7,99%,87 patients,CA_PN-7
CA,90813,5624919000,SCIP-CARD-2,100%,49 patients,CA_SCIP-CARD-2
CA,90813,5624919000,SCIP-INF-1,100%,225 patients,CA_SCIP-INF-1
CA,90813,5624919000,SCIP-INF-2,98%,227 patients,CA_SCIP-INF-2
CA,90813,5624919000,SCIP-INF-3,90%,189 patients,CA_SCIP-INF-3
CA,90813,5624919000,SCIP-INF-4,100%,49 patients,CA_SCIP-INF-4
CA,90813,5624919000,SCIP-INF-6,100%,385 patients,CA_SCIP-INF-6
CA,90813,5624919000,SCIP-VTE-1,97%,159 patients,CA_SCIP-VTE-1
CA,90813,5624919000,SCIP-VTE-2,97%,159 patients,CA_SCIP-VTE-2
CA,93654,5596388155,AMI-1,100%,4 patients,CA_AMI-1
CA,93654,5596388155,AMI-2,75%,4 patients,CA_AMI-2
CA,93654,5596388155,AMI-3,,0 patients,CA_AMI-3
CA,93654,5596388155,AMI-4,,0 patients,CA_AMI-4
CA,93654,5596388155,AMI-5,50%,4 patients,CA_AMI-5
CA,93654,5596388155,AMI-7A,,0 patients,CA_AMI-7A
CA,93654,5596388155,AMI-8A,,0 patients,CA_AMI-8A
CA,93654,5596388155,HF-1,53%,30 patients,CA_HF-1
CA,93654,5596388155,HF-2,9%,35 patients,CA_HF-2
CA,93654,5596388155,HF-3,75%,4 patients,CA_HF-3
CA,93654,5596388155,HF-4,50%,2 patients,CA_HF-4
CA,93654,5596388155,PN-2,58%,66 patients,CA_PN-2
CA,93654,5596388155,PN-3B,62%,73 patients,CA_PN-3B
CA,93654,5596388155,PN-4,60%,15 patients,CA_PN-4
CA,93654,5596388155,PN-5C,77%,44 patients,CA_PN-5C
CA,93654,5596388155,PN-6,95%,60 patients,CA_PN-6
CA,93654,5596388155,PN-7,71%,42 patients,CA_PN-7
CA,93654,5596388155,SCIP-CARD-2,0%,2 patients,CA_SCIP-CARD-2
CA,93654,5596388155,SCIP-INF-1,36%,22 patients,CA_SCIP-INF-1
CA,93654,5596388155,SCIP-INF-2,93%,14 patients,CA_SCIP-INF-2
CA,93654,5596388155,SCIP-INF-3,100%,14 patients,CA_SCIP-INF-3
CA,93654,5596388155,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,93654,5596388155,SCIP-INF-6,82%,38 patients,CA_SCIP-INF-6
CA,93654,5596388155,SCIP-VTE-1,64%,11 patients,CA_SCIP-VTE-1
CA,93654,5596388155,SCIP-VTE-2,70%,10 patients,CA_SCIP-VTE-2
CA,92677,9494997193,AMI-1,100%,9 patients,CA_AMI-1
CA,92677,9494997193,AMI-2,100%,5 patients,CA_AMI-2
CA,92677,9494997193,AMI-3,100%,2 patients,CA_AMI-3
CA,92677,9494997193,AMI-4,,0 patients,CA_AMI-4
CA,92677,9494997193,AMI-5,100%,6 patients,CA_AMI-5
CA,92677,9494997193,AMI-7A,,0 patients,CA_AMI-7A
CA,92677,9494997193,AMI-8A,,0 patients,CA_AMI-8A
CA,92677,9494997193,HF-1,41%,39 patients,CA_HF-1
CA,92677,9494997193,HF-2,87%,47 patients,CA_HF-2
CA,92677,9494997193,HF-3,71%,7 patients,CA_HF-3
CA,92677,9494997193,HF-4,80%,5 patients,CA_HF-4
CA,92677,9494997193,PN-2,62%,29 patients,CA_PN-2
CA,92677,9494997193,PN-3B,96%,25 patients,CA_PN-3B
CA,92677,9494997193,PN-4,100%,6 patients,CA_PN-4
CA,92677,9494997193,PN-5C,97%,31 patients,CA_PN-5C
CA,92677,9494997193,PN-6,95%,21 patients,CA_PN-6
CA,92677,9494997193,PN-7,72%,25 patients,CA_PN-7
CA,92677,9494997193,SCIP-CARD-2,100%,9 patients,CA_SCIP-CARD-2
CA,92677,9494997193,SCIP-INF-1,36%,66 patients,CA_SCIP-INF-1
CA,92677,9494997193,SCIP-INF-2,79%,58 patients,CA_SCIP-INF-2
CA,92677,9494997193,SCIP-INF-3,62%,61 patients,CA_SCIP-INF-3
CA,92677,9494997193,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,92677,9494997193,SCIP-INF-6,94%,97 patients,CA_SCIP-INF-6
CA,92677,9494997193,SCIP-VTE-1,70%,67 patients,CA_SCIP-VTE-1
CA,92677,9494997193,SCIP-VTE-2,66%,67 patients,CA_SCIP-VTE-2
CA,95076,8317244741,AMI-1,94%,36 patients,CA_AMI-1
CA,95076,8317244741,AMI-2,83%,24 patients,CA_AMI-2
CA,95076,8317244741,AMI-3,100%,2 patients,CA_AMI-3
CA,95076,8317244741,AMI-4,100%,3 patients,CA_AMI-4
CA,95076,8317244741,AMI-5,82%,17 patients,CA_AMI-5
CA,95076,8317244741,AMI-7A,,0 patients,CA_AMI-7A
CA,95076,8317244741,AMI-8A,,0 patients,CA_AMI-8A
CA,95076,8317244741,HF-1,100%,179 patients,CA_HF-1
CA,95076,8317244741,HF-2,95%,201 patients,CA_HF-2
CA,95076,8317244741,HF-3,87%,47 patients,CA_HF-3
CA,95076,8317244741,HF-4,100%,11 patients,CA_HF-4
CA,95076,8317244741,PN-2,97%,97 patients,CA_PN-2
CA,95076,8317244741,PN-3B,99%,115 patients,CA_PN-3B
CA,95076,8317244741,PN-4,100%,16 patients,CA_PN-4
CA,95076,8317244741,PN-5C,100%,113 patients,CA_PN-5C
CA,95076,8317244741,PN-6,100%,76 patients,CA_PN-6
CA,95076,8317244741,PN-7,97%,62 patients,CA_PN-7
CA,95076,8317244741,SCIP-CARD-2,95%,19 patients,CA_SCIP-CARD-2
CA,95076,8317244741,SCIP-INF-1,98%,150 patients,CA_SCIP-INF-1
CA,95076,8317244741,SCIP-INF-2,98%,148 patients,CA_SCIP-INF-2
CA,95076,8317244741,SCIP-INF-3,95%,144 patients,CA_SCIP-INF-3
CA,95076,8317244741,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,95076,8317244741,SCIP-INF-6,100%,233 patients,CA_SCIP-INF-6
CA,95076,8317244741,SCIP-VTE-1,87%,112 patients,CA_SCIP-VTE-1
CA,95076,8317244741,SCIP-VTE-2,87%,112 patients,CA_SCIP-VTE-2
CA,94538,5107971111,AMI-1,99%,193 patients,CA_AMI-1
CA,94538,5107971111,AMI-2,99%,209 patients,CA_AMI-2
CA,94538,5107971111,AMI-3,100%,25 patients,CA_AMI-3
CA,94538,5107971111,AMI-4,100%,51 patients,CA_AMI-4
CA,94538,5107971111,AMI-5,99%,210 patients,CA_AMI-5
CA,94538,5107971111,AMI-7A,,0 patients,CA_AMI-7A
CA,94538,5107971111,AMI-8A,92%,62 patients,CA_AMI-8A
CA,94538,5107971111,HF-1,94%,285 patients,CA_HF-1
CA,94538,5107971111,HF-2,98%,355 patients,CA_HF-2
CA,94538,5107971111,HF-3,98%,124 patients,CA_HF-3
CA,94538,5107971111,HF-4,100%,40 patients,CA_HF-4
CA,94538,5107971111,PN-2,96%,138 patients,CA_PN-2
CA,94538,5107971111,PN-3B,98%,145 patients,CA_PN-3B
CA,94538,5107971111,PN-4,100%,25 patients,CA_PN-4
CA,94538,5107971111,PN-5C,98%,150 patients,CA_PN-5C
CA,94538,5107971111,PN-6,96%,106 patients,CA_PN-6
CA,94538,5107971111,PN-7,94%,77 patients,CA_PN-7
CA,94538,5107971111,SCIP-CARD-2,96%,80 patients,CA_SCIP-CARD-2
CA,94538,5107971111,SCIP-INF-1,95%,360 patients,CA_SCIP-INF-1
CA,94538,5107971111,SCIP-INF-2,100%,361 patients,CA_SCIP-INF-2
CA,94538,5107971111,SCIP-INF-3,97%,355 patients,CA_SCIP-INF-3
CA,94538,5107971111,SCIP-INF-4,99%,102 patients,CA_SCIP-INF-4
CA,94538,5107971111,SCIP-INF-6,99%,501 patients,CA_SCIP-INF-6
CA,94538,5107971111,SCIP-VTE-1,88%,154 patients,CA_SCIP-VTE-1
CA,94538,5107971111,SCIP-VTE-2,87%,154 patients,CA_SCIP-VTE-2
CA,93230,5595832100,AMI-1,67%,3 patients,CA_AMI-1
CA,93230,5595832100,AMI-2,100%,1 patients,CA_AMI-2
CA,93230,5595832100,AMI-3,,0 patients,CA_AMI-3
CA,93230,5595832100,AMI-4,100%,1 patients,CA_AMI-4
CA,93230,5595832100,AMI-5,50%,2 patients,CA_AMI-5
CA,93230,5595832100,AMI-7A,,0 patients,CA_AMI-7A
CA,93230,5595832100,AMI-8A,,0 patients,CA_AMI-8A
CA,93230,5595832100,HF-1,83%,77 patients,CA_HF-1
CA,93230,5595832100,HF-2,55%,83 patients,CA_HF-2
CA,93230,5595832100,HF-3,100%,13 patients,CA_HF-3
CA,93230,5595832100,HF-4,87%,15 patients,CA_HF-4
CA,93230,5595832100,PN-2,92%,36 patients,CA_PN-2
CA,93230,5595832100,PN-3B,84%,45 patients,CA_PN-3B
CA,93230,5595832100,PN-4,94%,16 patients,CA_PN-4
CA,93230,5595832100,PN-5C,88%,43 patients,CA_PN-5C
CA,93230,5595832100,PN-6,95%,37 patients,CA_PN-6
CA,93230,5595832100,PN-7,97%,33 patients,CA_PN-7
CA,93230,5595832100,SCIP-CARD-2,100%,2 patients,CA_SCIP-CARD-2
CA,93230,5595832100,SCIP-INF-1,67%,94 patients,CA_SCIP-INF-1
CA,93230,5595832100,SCIP-INF-2,88%,81 patients,CA_SCIP-INF-2
CA,93230,5595832100,SCIP-INF-3,96%,81 patients,CA_SCIP-INF-3
CA,93230,5595832100,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,93230,5595832100,SCIP-INF-6,97%,112 patients,CA_SCIP-INF-6
CA,93230,5595832100,SCIP-VTE-1,95%,22 patients,CA_SCIP-VTE-1
CA,93230,5595832100,SCIP-VTE-2,95%,22 patients,CA_SCIP-VTE-2
CA,94062,6503675551,AMI-1,99%,91 patients,CA_AMI-1
CA,94062,6503675551,AMI-2,100%,87 patients,CA_AMI-2
CA,94062,6503675551,AMI-3,100%,4 patients,CA_AMI-3
CA,94062,6503675551,AMI-4,100%,15 patients,CA_AMI-4
CA,94062,6503675551,AMI-5,98%,81 patients,CA_AMI-5
CA,94062,6503675551,AMI-7A,,0 patients,CA_AMI-7A
CA,94062,6503675551,AMI-8A,95%,19 patients,CA_AMI-8A
CA,94062,6503675551,HF-1,96%,188 patients,CA_HF-1
CA,94062,6503675551,HF-2,98%,213 patients,CA_HF-2
CA,94062,6503675551,HF-3,91%,46 patients,CA_HF-3
CA,94062,6503675551,HF-4,100%,11 patients,CA_HF-4
CA,94062,6503675551,PN-2,92%,101 patients,CA_PN-2
CA,94062,6503675551,PN-3B,99%,113 patients,CA_PN-3B
CA,94062,6503675551,PN-4,100%,17 patients,CA_PN-4
CA,94062,6503675551,PN-5C,100%,93 patients,CA_PN-5C
CA,94062,6503675551,PN-6,89%,56 patients,CA_PN-6
CA,94062,6503675551,PN-7,93%,59 patients,CA_PN-7
CA,94062,6503675551,SCIP-CARD-2,87%,70 patients,CA_SCIP-CARD-2
CA,94062,6503675551,SCIP-INF-1,89%,358 patients,CA_SCIP-INF-1
CA,94062,6503675551,SCIP-INF-2,99%,363 patients,CA_SCIP-INF-2
CA,94062,6503675551,SCIP-INF-3,91%,343 patients,CA_SCIP-INF-3
CA,94062,6503675551,SCIP-INF-4,97%,146 patients,CA_SCIP-INF-4
CA,94062,6503675551,SCIP-INF-6,100%,501 patients,CA_SCIP-INF-6
CA,94062,6503675551,SCIP-VTE-1,94%,156 patients,CA_SCIP-VTE-1
CA,94062,6503675551,SCIP-VTE-2,92%,156 patients,CA_SCIP-VTE-2
CA,93534,6619484781,AMI-1,97%,135 patients,CA_AMI-1
CA,93534,6619484781,AMI-2,96%,128 patients,CA_AMI-2
CA,93534,6619484781,AMI-3,93%,30 patients,CA_AMI-3
CA,93534,6619484781,AMI-4,100%,42 patients,CA_AMI-4
CA,93534,6619484781,AMI-5,95%,136 patients,CA_AMI-5
CA,93534,6619484781,AMI-7A,,0 patients,CA_AMI-7A
CA,93534,6619484781,AMI-8A,70%,23 patients,CA_AMI-8A
CA,93534,6619484781,HF-1,71%,291 patients,CA_HF-1
CA,93534,6619484781,HF-2,98%,320 patients,CA_HF-2
CA,93534,6619484781,HF-3,84%,138 patients,CA_HF-3
CA,93534,6619484781,HF-4,100%,60 patients,CA_HF-4
CA,93534,6619484781,PN-2,95%,147 patients,CA_PN-2
CA,93534,6619484781,PN-3B,94%,159 patients,CA_PN-3B
CA,93534,6619484781,PN-4,100%,59 patients,CA_PN-4
CA,93534,6619484781,PN-5C,93%,146 patients,CA_PN-5C
CA,93534,6619484781,PN-6,91%,134 patients,CA_PN-6
CA,93534,6619484781,PN-7,96%,118 patients,CA_PN-7
CA,93534,6619484781,SCIP-CARD-2,98%,45 patients,CA_SCIP-CARD-2
CA,93534,6619484781,SCIP-INF-1,96%,293 patients,CA_SCIP-INF-1
CA,93534,6619484781,SCIP-INF-2,91%,296 patients,CA_SCIP-INF-2
CA,93534,6619484781,SCIP-INF-3,90%,273 patients,CA_SCIP-INF-3
CA,93534,6619484781,SCIP-INF-4,60%,5 patients,CA_SCIP-INF-4
CA,93534,6619484781,SCIP-INF-6,100%,424 patients,CA_SCIP-INF-6
CA,93534,6619484781,SCIP-VTE-1,86%,189 patients,CA_SCIP-VTE-1
CA,93534,6619484781,SCIP-VTE-2,84%,189 patients,CA_SCIP-VTE-2
CA,91740,6263350231,AMI-1,91%,23 patients,CA_AMI-1
CA,91740,6263350231,AMI-2,90%,20 patients,CA_AMI-2
CA,91740,6263350231,AMI-3,75%,4 patients,CA_AMI-3
CA,91740,6263350231,AMI-4,100%,1 patients,CA_AMI-4
CA,91740,6263350231,AMI-5,83%,18 patients,CA_AMI-5
CA,91740,6263350231,AMI-7A,,0 patients,CA_AMI-7A
CA,91740,6263350231,AMI-8A,,0 patients,CA_AMI-8A
CA,91740,6263350231,HF-1,62%,13 patients,CA_HF-1
CA,91740,6263350231,HF-2,67%,27 patients,CA_HF-2
CA,91740,6263350231,HF-3,60%,10 patients,CA_HF-3
CA,91740,6263350231,HF-4,100%,3 patients,CA_HF-4
CA,91740,6263350231,PN-2,18%,68 patients,CA_PN-2
CA,91740,6263350231,PN-3B,75%,4 patients,CA_PN-3B
CA,91740,6263350231,PN-4,90%,10 patients,CA_PN-4
CA,91740,6263350231,PN-5C,71%,17 patients,CA_PN-5C
CA,91740,6263350231,PN-6,45%,55 patients,CA_PN-6
CA,91740,6263350231,PN-7,30%,64 patients,CA_PN-7
CA,91740,6263350231,SCIP-CARD-2,,0 patients,CA_SCIP-CARD-2
CA,91740,6263350231,SCIP-INF-1,0%,1 patients,CA_SCIP-INF-1
CA,91740,6263350231,SCIP-INF-2,0%,1 patients,CA_SCIP-INF-2
CA,91740,6263350231,SCIP-INF-3,,0 patients,CA_SCIP-INF-3
CA,91740,6263350231,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,91740,6263350231,SCIP-INF-6,0%,14 patients,CA_SCIP-INF-6
CA,91740,6263350231,SCIP-VTE-1,0%,10 patients,CA_SCIP-VTE-1
CA,91740,6263350231,SCIP-VTE-2,0%,2 patients,CA_SCIP-VTE-2
CA,94501,5105223700,AMI-1,100%,57 patients,CA_AMI-1
CA,94501,5105223700,AMI-2,97%,36 patients,CA_AMI-2
CA,94501,5105223700,AMI-3,67%,3 patients,CA_AMI-3
CA,94501,5105223700,AMI-4,100%,4 patients,CA_AMI-4
CA,94501,5105223700,AMI-5,100%,39 patients,CA_AMI-5
CA,94501,5105223700,AMI-7A,57%,7 patients,CA_AMI-7A
CA,94501,5105223700,AMI-8A,,0 patients,CA_AMI-8A
CA,94501,5105223700,HF-1,75%,123 patients,CA_HF-1
CA,94501,5105223700,HF-2,96%,172 patients,CA_HF-2
CA,94501,5105223700,HF-3,93%,45 patients,CA_HF-3
CA,94501,5105223700,HF-4,100%,17 patients,CA_HF-4
CA,94501,5105223700,PN-2,64%,98 patients,CA_PN-2
CA,94501,5105223700,PN-3B,94%,121 patients,CA_PN-3B
CA,94501,5105223700,PN-4,93%,15 patients,CA_PN-4
CA,94501,5105223700,PN-5C,95%,131 patients,CA_PN-5C
CA,94501,5105223700,PN-6,90%,61 patients,CA_PN-6
CA,94501,5105223700,PN-7,70%,66 patients,CA_PN-7
CA,94501,5105223700,SCIP-CARD-2,100%,13 patients,CA_SCIP-CARD-2
CA,94501,5105223700,SCIP-INF-1,94%,64 patients,CA_SCIP-INF-1
CA,94501,5105223700,SCIP-INF-2,98%,65 patients,CA_SCIP-INF-2
CA,94501,5105223700,SCIP-INF-3,100%,62 patients,CA_SCIP-INF-3
CA,94501,5105223700,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,94501,5105223700,SCIP-INF-6,98%,108 patients,CA_SCIP-INF-6
CA,94501,5105223700,SCIP-VTE-1,86%,69 patients,CA_SCIP-VTE-1
CA,94501,5105223700,SCIP-VTE-2,86%,69 patients,CA_SCIP-VTE-2
CA,90650,5628683751,AMI-1,100%,12 patients,CA_AMI-1
CA,90650,5628683751,AMI-2,100%,8 patients,CA_AMI-2
CA,90650,5628683751,AMI-3,100%,1 patients,CA_AMI-3
CA,90650,5628683751,AMI-4,,0 patients,CA_AMI-4
CA,90650,5628683751,AMI-5,100%,8 patients,CA_AMI-5
CA,90650,5628683751,AMI-7A,17%,6 patients,CA_AMI-7A
CA,90650,5628683751,AMI-8A,,0 patients,CA_AMI-8A
CA,90650,5628683751,HF-1,100%,77 patients,CA_HF-1
CA,90650,5628683751,HF-2,91%,106 patients,CA_HF-2
CA,90650,5628683751,HF-3,100%,12 patients,CA_HF-3
CA,90650,5628683751,HF-4,100%,15 patients,CA_HF-4
CA,90650,5628683751,PN-2,59%,94 patients,CA_PN-2
CA,90650,5628683751,PN-3B,98%,132 patients,CA_PN-3B
CA,90650,5628683751,PN-4,100%,32 patients,CA_PN-4
CA,90650,5628683751,PN-5C,96%,166 patients,CA_PN-5C
CA,90650,5628683751,PN-6,85%,146 patients,CA_PN-6
CA,90650,5628683751,PN-7,58%,78 patients,CA_PN-7
CA,90650,5628683751,SCIP-CARD-2,100%,6 patients,CA_SCIP-CARD-2
CA,90650,5628683751,SCIP-INF-1,79%,19 patients,CA_SCIP-INF-1
CA,90650,5628683751,SCIP-INF-2,74%,19 patients,CA_SCIP-INF-2
CA,90650,5628683751,SCIP-INF-3,84%,19 patients,CA_SCIP-INF-3
CA,90650,5628683751,SCIP-INF-4,,0 patients,CA_SCIP-INF-4
CA,90650,5628683751,SCIP-INF-6,100%,51 patients,CA_SCIP-INF-6
CA,90650,5628683751,SCIP-VTE-1,82%,38 patients,CA_SCIP-VTE-1
CA,90650,5628683751,SCIP-VTE-2,82%,38 patients,CA_SCIP-VTE-2
CA,91911,6195025800,AMI-1,98%,295 patients,CA_AMI-1
CA,91911,6195025800,AMI-2,95%,284 patients,CA_AMI-2
CA,91911,6195025800,AMI-3,86%,65 patients,CA_AMI-3
CA,91911,6195025800,AMI-4,96%,48 patients,CA_AMI-4
CA,91911,6195025800,AMI-5,94%,272 patients,CA_AMI-5
CA,91911,6195025800,AMI-7A,,0 patients,CA_AMI-7A
CA,91911,6195025800,AMI-8A,78%,41 patients,CA_AMI-8A
CA,91911,6195025800,HF-1,96%,400 patients,CA_HF-1
CA,91911,6195025800,HF-2,97%,483 patients,CA_HF-2
CA,91911,6195025800,HF-3,86%,190 patients,CA_HF-3
CA,91911,6195025800,HF-4,98%,56 patients,CA_HF-4
CA,91911,6195025800,PN-2,92%,297 patients,CA_PN-2
CA,91911,6195025800,PN-3B,89%,304 patients,CA_PN-3B
CA,91911,6195025800,PN-4,93%,54 patients,CA_PN-4
CA,91911,6195025800,PN-5C,97%,271 patients,CA_PN-5C
CA,91911,6195025800,PN-6,95%,177 patients,CA_PN-6
CA,91911,6195025800,PN-7,95%,208 patients,CA_PN-7
CA,91911,6195025800,SCIP-CARD-2,91%,101 patients,CA_SCIP-CARD-2
CA,91911,6195025800,SCIP-INF-1,97%,502 patients,CA_SCIP-INF-1
CA,91911,6195025800,SCIP-INF-2,98%,508 patients,CA_SCIP-INF-2
CA,91911,6195025800,SCIP-INF-3,91%,480 patients,CA_SCIP-INF-3
CA,91911,6195025800,SCIP-INF-4,97%,165 patients,CA_SCIP-INF-4
CA,91911,6195025800,SCIP-INF-6,99%,746 patients,CA_SCIP-INF-6
CA,91911,6195025800,SCIP-VTE-1,93%,251 patients,CA_SCIP-VTE-1
CA,91911,6195025800,SCIP-VTE-2,92%,246 patients,CA_SCIP-VTE-2
CA,92663,9496458600,AMI-1,100%,234 patients,CA_AMI-1
CA,92663,9496458600,AMI-2,98%,226 patients,CA_AMI-2
CA,92663,9496458600,AMI-3,100%,38 patients,CA_AMI-3
CA,92663,9496458600,AMI-4,98%,47 patients,CA_AMI-4
CA,92663,9496458600,AMI-5,98%,225 patients,CA_AMI-5
CA,92663,9496458600,AMI-7A,,0 patients,CA_AMI-7A
CA,92663,9496458600,AMI-8A,84%,64 patients,CA_AMI-8A
CA,92663,9496458600,HF-1,94%,399 patients,CA_HF-1
CA,92663,9496458600,HF-2,100%,488 patients,CA_HF-2
CA,92663,9496458600,HF-3,99%,180 patients,CA_HF-3
CA,92663,9496458600,HF-4,100%,36 patients,CA_HF-4
CA,92663,9496458600,PN-2,88%,424 patients,CA_PN-2
CA,92663,9496458600,PN-3B,98%,447 patients,CA_PN-3B
CA,92663,9496458600,PN-4,74%,61 patients,CA_PN-4
CA,92663,9496458600,PN-5C,98%,368 patients,CA_PN-5C
CA,92663,9496458600,PN-6,86%,248 patients,CA_PN-6
CA,92663,9496458600,PN-7,86%,256 patients,CA_PN-7
